回答日,名前,年齢,性別,お住まいの地域,食事は１日平均何回ですか,毎朝朝食をとりますか,睡眠時間は平均どのくらいですか,健康には気を使うほうですか,健康食品を利用していますか,最も利用している健康食品の商品名を記入してください,サプリメントは利用しますか,意識して摂取している栄養成分を複数選択してください_亜鉛,意識して摂取している栄養成分を複数選択してください_カルシウム,意識して摂取している栄養成分を複数選択してください_鉄,意識して摂取している栄養成分を複数選択してください_銅,意識して摂取している栄養成分を複数選択してください_マグネシウム,意識して摂取している栄養成分を複数選択してください_ナイアシン,意識して摂取している栄養成分を複数選択してください_パントテン酸,意識して摂取している栄養成分を複数選択してください_ビオチン,意識して摂取している栄養成分を複数選択してください_ビタミンＡ,意識して摂取している栄養成分を複数選択してください_β－カロテン（ビタミンＡの前駆体）,意識して摂取している栄養成分を複数選択してください_ビタミンＢ1,意識して摂取している栄養成分を複数選択してください_ビタミンＢ2,意識して摂取している栄養成分を複数選択してください_ビタミンＢ6,意識して摂取している栄養成分を複数選択してください_ビタミンＢ12,意識して摂取している栄養成分を複数選択してください_ビタミンＣ,意識して摂取している栄養成分を複数選択してください_ビタミンＤ,意識して摂取している栄養成分を複数選択してください_ビタミンＥ,意識して摂取している栄養成分を複数選択してください_葉酸,意識して摂取している栄養成分を複数選択してください_その他
2009/11/26 22:28:30.615,竹尾 舞,38,女性,熊本県,4回以上,いいえ,7時間～9時間未満,いいえ,いいえ,,はい,true,false,true,false,true,false,false,true,false,true,true,false,false,true,false,false,true,false,false
2009/08/15 14:03:57.354,伏木 竜也,70,男性,愛知県,3回,はい,3時間～5時間未満,いいえ,はい,キリンコレステミン,いいえ,true,true,false,true,false,true,true,false,true,false,false,false,false,false,true,false,true,false,false
2009/01/11 21:21:16.617,稲見 翔,18,男性,山梨県,2回,はい,9時間以上,いいえ,いいえ,,はい,false,true,false,true,false,false,true,true,false,false,false,true,true,false,false,false,false,false,false
2010/09/28 06:29:58.121,黒野 蓮,18,男性,栃木県,1回,はい,9時間以上,いいえ,いいえ,,いいえ,false,false,false,false,true,false,true,true,true,true,false,false,false,true,false,true,true,false,true
2011/09/10 20:10:31.887,玉山 楓,25,女性,愛媛県,4回以上,いいえ,1時間未満,はい,いいえ,,はい,true,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,true
2009/02/05 17:04:53.571,及川 大輔,15,男性,福井県,1回,はい,1時間～3時間未満,いいえ,はい,ピオテア粉末ほうじ茶,はい,false,true,true,true,false,true,false,false,true,true,true,true,false,false,true,false,true,true,true
2011/07/30 21:56:36.175,小牧 遙,27,女性,神奈川県,2回,いいえ,5時間～7時間未満,はい,はい,からだサポートごはん,はい,true,true,false,false,true,false,false,false,true,true,false,true,false,true,false,false,true,true,false
2010/11/23 20:51:47.706,三ツ井 彩花,59,女性,石川県,2回,はい,9時間以上,はい,いいえ,,はい,true,true,true,true,true,true,false,false,true,true,true,false,false,false,false,false,true,true,false
2009/07/04 06:22:15.406,樋口 祐介,24,男性,熊本県,4回以上,いいえ,1時間未満,いいえ,いいえ,,はい,true,false,false,false,true,true,false,false,false,false,true,true,false,true,true,false,true,true,false
2009/10/03 14:25:08.068,立花 海斗,18,男性,茨城県,3回,はい,1時間未満,いいえ,いいえ,,いいえ,true,false,true,true,true,true,false,false,true,true,true,true,true,false,false,false,true,false,false
2011/07/28 20:29:05.044,高地 葵,10,女性,福島県,4回以上,はい,9時間以上,はい,はい,目玉焼きハンバーグ,はい,false,true,true,true,false,false,false,true,true,false,false,true,true,false,false,true,true,false,true
2010/04/30 20:58:38.769,仲宗根 誠,12,男性,福岡県,4回以上,いいえ,9時間以上,はい,はい,京優粥　京水菜の卵がゆ,はい,true,true,true,true,false,false,false,true,true,false,true,false,false,false,true,false,true,true,true
2008/11/28 12:52:46.692,西元 和也,70,男性,香川県,4回以上,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,true,true,false,false,true,false,false,false,false,false,false,true,true,true,false,false,false,true,false
2011/06/30 21:11:47.040,城本 和也,78,男性,和歌山県,1回,いいえ,9時間以上,いいえ,はい,キシリトール・ガム,はい,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
2009/01/01 06:19:25.746,勝本 菜摘,50,女性,島根県,3回,いいえ,7時間～9時間未満,いいえ,いいえ,,はい,false,false,false,true,false,true,false,true,true,true,true,false,true,false,false,false,true,true,true
2009/06/18 05:42:27.478,竹迫 亜美,54,女性,三重県,4回以上,はい,1時間未満,はい,はい,プリン,はい,false,false,true,true,true,false,false,false,false,true,true,false,false,true,true,false,false,true,true
2010/12/31 13:12:17.545,持田 雄大,49,男性,岐阜県,2回,はい,7時間～9時間未満,いいえ,いいえ,,いいえ,false,false,true,true,false,true,true,true,true,false,true,true,true,false,true,false,true,false,true
2009/08/28 20:27:41.774,衣川 一輝,57,男性,徳島県,4回以上,いいえ,3時間～5時間未満,はい,いいえ,,はい,true,true,false,false,true,false,false,true,false,true,false,true,true,true,true,false,true,true,false
2009/03/31 01:08:37.719,立田 彩香,59,女性,静岡県,1回,はい,3時間～5時間未満,はい,いいえ,,いいえ,false,false,true,false,false,true,true,true,false,false,false,false,false,true,true,false,false,true,false
2011/07/15 07:06:51.396,真柄 菜々子,43,女性,青森県,3回,はい,5時間～7時間未満,はい,はい,ハンバーグ＆白身魚フライ弁当,いいえ,true,true,false,true,true,true,true,false,true,false,false,true,true,false,true,false,false,true,false
2011/05/24 13:43:05.402,仲田 蓮,27,男性,富山県,4回以上,はい,9時間以上,はい,はい,たべるデンマークヨーグルト,はい,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false
2009/12/03 23:41:37.434,根上 亮太,11,男性,青森県,1回,はい,7時間～9時間未満,いいえ,はい,キリン コレステミン,はい,false,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false
2011/06/25 14:18:03.060,砂川 達也,49,男性,新潟県,4回以上,いいえ,1時間～3時間未満,いいえ,はい,ジョアプレーン,いいえ,false,false,false,false,true,false,false,false,false,true,true,false,true,false,true,false,true,false,true
2009/01/12 04:43:02.024,竹重 誠,63,男性,岡山県,4回以上,はい,1時間未満,いいえ,はい,日清おいしさプラス　サイリウムコーンフレーク　セミスィート,いいえ,true,false,true,false,true,false,false,false,false,false,true,true,true,false,true,true,false,false,true
2008/12/28 14:13:33.106,下井 彩乃,40,女性,石川県,2回,はい,7時間～9時間未満,いいえ,いいえ,,いいえ,false,false,true,false,true,false,true,false,true,false,false,true,false,false,false,true,false,true,false
2010/07/12 13:44:31.555,広部 雄太,13,男性,石川県,1回,はい,5時間～7時間未満,いいえ,いいえ,,はい,true,false,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true,false,true
2009/08/19 08:40:24.195,古村 沙織,13,女性,青森県,2回,はい,9時間以上,いいえ,はい,キリン コレステミン　アップル味,いいえ,false,true,false,false,false,true,true,false,false,false,false,false,false,true,true,true,true,false,true
2010/10/01 06:15:22.357,当間 陸,54,男性,島根県,4回以上,はい,1時間未満,はい,はい,ハンバーガー,いいえ,false,true,true,true,false,true,true,false,false,true,false,false,false,false,true,false,false,false,false
2009/05/02 16:43:41.364,松澤 駿,29,男性,滋賀県,4回以上,はい,9時間以上,はい,いいえ,,はい,false,true,false,true,true,false,true,false,false,true,true,false,false,false,false,true,true,false,true
2010/02/21 04:44:17.843,湯沢 遙,58,女性,新潟県,2回,はい,9時間以上,いいえ,いいえ,,いいえ,false,true,true,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,true
2009/07/26 02:10:05.307,今城 佳奈,23,女性,佐賀県,4回以上,いいえ,3時間～5時間未満,いいえ,はい,松谷のおみそ汁 赤だし,いいえ,false,true,false,true,true,true,false,true,false,false,false,false,false,false,true,false,false,true,false
2009/08/22 09:34:21.302,鈴川 大樹,83,男性,宮崎県,3回,いいえ,1時間未満,はい,いいえ,,いいえ,true,false,false,true,true,false,true,false,true,false,true,true,false,false,false,true,false,true,false
2010/06/13 22:29:13.214,薦田 達也,25,男性,滋賀県,2回,いいえ,5時間～7時間未満,はい,いいえ,,いいえ,true,false,true,true,true,false,false,true,false,true,false,true,true,true,false,false,true,false,false
2010/02/20 09:54:32.130,大草 大輝,69,男性,熊本県,1回,いいえ,5時間～7時間未満,いいえ,はい,たべるデンマークヨーグルト,いいえ,true,false,false,false,false,true,true,false,false,true,true,true,true,true,false,false,false,false,true
2009/05/01 16:17:52.471,溝部 健太郎,59,男性,鹿児島県,4回以上,はい,7時間～9時間未満,はい,いいえ,,はい,false,false,true,false,false,false,false,true,true,true,false,true,false,true,false,true,false,false,false
2011/08/25 17:10:59.745,大堀 優太,77,男性,愛知県,3回,いいえ,5時間～7時間未満,はい,いいえ,,いいえ,false,false,true,true,false,true,true,false,true,true,true,true,true,false,false,false,true,true,true
2009/08/09 04:06:10.907,寺山 洋平,12,男性,愛知県,1回,はい,3時間～5時間未満,はい,はい,リカルデント,はい,false,true,true,false,true,false,true,true,true,true,true,true,false,false,false,true,true,false,false
2010/07/12 08:43:07.420,多賀 菜摘,63,女性,徳島県,4回以上,いいえ,1時間未満,いいえ,いいえ,,はい,true,true,false,true,false,false,true,true,true,false,true,true,false,false,true,true,false,true,true
2010/03/19 22:03:14.413,西森 智美,26,女性,石川県,3回,いいえ,3時間～5時間未満,はい,いいえ,,いいえ,false,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,false,true,false
2011/04/26 06:15:21.272,梶原 洋平,47,男性,鹿児島県,3回,いいえ,7時間～9時間未満,いいえ,はい,キレアウォーター,はい,true,false,false,false,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true
2009/01/25 13:41:29.140,畦地 さくら,77,女性,長崎県,4回以上,はい,9時間以上,はい,はい,クラッシュタイプの蒟蒻畑ライトグレープフルーツ味,はい,false,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true,false,true,true
2009/10/17 05:40:32.474,大里 真由,44,女性,大分県,4回以上,はい,5時間～7時間未満,いいえ,いいえ,,いいえ,false,true,false,true,true,false,true,false,true,true,true,false,false,false,false,true,true,false,false
2009/07/09 07:52:36.341,寺町 拓海,56,男性,愛媛県,3回,いいえ,5時間～7時間未満,はい,はい,キシリトール・ガム,はい,false,false,false,true,false,false,true,false,false,true,false,true,true,false,true,true,true,true,true
2009/05/21 12:18:15.162,宮垣 舞,64,女性,鳥取県,2回,いいえ,7時間～9時間未満,はい,いいえ,,はい,true,false,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true
2010/03/12 23:49:08.125,江戸 菜々子,45,女性,香川県,3回,はい,5時間～7時間未満,はい,はい,日清おいしさプラス　サイリウムドリンク,はい,false,false,false,false,false,true,true,true,true,false,true,false,true,true,true,false,true,false,false
2009/12/24 22:59:55.134,南田 真由,19,女性,沖縄県,1回,いいえ,5時間～7時間未満,いいえ,はい,リカルデント,はい,false,true,true,false,false,true,false,false,true,true,false,true,false,false,false,false,true,true,false
2009/11/07 23:01:17.055,武岡 美香,36,女性,大分県,4回以上,いいえ,3時間～5時間未満,はい,はい,オリゴ2400,はい,true,true,true,true,true,true,true,true,true,false,true,false,false,false,false,true,true,true,false
2010/03/18,納谷 優斗,13,男性,秋田県,3回,いいえ,3時間～5時間未満,,,,いいえ,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2010/01/16 13:09:12.224,江部 遙,12,女性,三重県,4回以上,いいえ,9時間以上,いいえ,いいえ,,はい,true,false,false,false,false,true,false,true,true,false,false,false,false,true,false,false,false,true,true
2010/02/15 09:41:05.487,畠 亮太,56,男性,佐賀県,3回,はい,1時間～3時間未満,はい,はい,日清おいしさプラスサイリウムドリンク青りんご,はい,true,false,true,false,false,true,false,false,false,true,true,false,true,true,false,true,false,false,false
2009/10/24 00:47:55.781,溝田 未来,81,女性,静岡県,3回,はい,9時間以上,はい,いいえ,,いいえ,true,false,false,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true
2011/02/08 05:45:19.414,塚崎 桃子,52,女性,沖縄県,2回,いいえ,9時間以上,いいえ,はい,食前茶,いいえ,true,true,false,true,false,false,true,false,true,false,false,false,true,true,true,true,false,false,true
2009/01/04 13:03:46.358,秋永 大輔,50,男性,茨城県,2回,はい,7時間～9時間未満,はい,いいえ,,いいえ,true,false,false,true,false,true,false,false,true,true,false,true,true,true,true,false,true,false,true
2010/06/01 04:58:15.307,稲留 桃子,86,女性,奈良県,1回,いいえ,3時間～5時間未満,いいえ,いいえ,,はい,true,false,false,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true
2010/03/16 11:47:27.404,石本 拓也,79,男性,静岡県,4回以上,はい,3時間～5時間未満,はい,はい,京優　トマトスープ,いいえ,true,false,true,false,false,false,false,true,false,false,true,true,false,true,false,true,true,true,false
2009/04/17 12:12:40.638,草柳 康平,76,男性,兵庫県,1回,いいえ,9時間以上,いいえ,いいえ,,いいえ,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false
2011/07/04 19:30:38.142,尾崎 優太,73,男性,福島県,1回,いいえ,3時間～5時間未満,はい,はい,オリゴ2400グレープ,はい,false,false,true,false,true,false,true,true,false,false,false,false,false,false,true,false,true,true,true
2008/11/05 04:23:35.073,橋川 達也,20,男性,茨城県,2回,いいえ,1時間未満,はい,いいえ,,はい,true,true,true,true,false,false,true,false,false,true,true,true,false,true,false,true,true,false,true
2009/09/28 15:26:42.826,甘利 貴大,24,男性,大阪府,3回,はい,5時間～7時間未満,はい,いいえ,,はい,false,false,false,true,true,true,true,false,false,false,true,false,false,false,true,true,false,true,true
2010/06/30 07:34:32.436,伴 彩香,64,女性,長野県,4回以上,いいえ,1時間未満,はい,いいえ,,いいえ,false,true,true,true,false,false,false,false,true,false,true,true,true,true,false,false,true,true,false
2009/01/18 04:10:05.657,軽部 彩香,69,女性,山口県,3回,はい,5時間～7時間未満,いいえ,いいえ,,はい,true,false,false,false,true,true,true,true,false,true,true,true,false,false,true,true,false,false,false
2009/03/23 06:15:18.507,金光 涼太,19,男性,岐阜県,3回,はい,1時間未満,はい,いいえ,,はい,false,true,true,true,false,false,true,false,true,true,true,true,false,true,true,false,false,false,false
2009/08/12 02:46:27.729,廣田 徹,12,男性,熊本県,3回,いいえ,1時間～3時間未満,はい,いいえ,,いいえ,false,true,false,false,false,false,true,true,false,false,false,true,true,true,true,false,false,false,true
